            644            644         50,716         52,200         6876,6
            645            645         50,759         52,250         6876,6
            646            646         50,807         52,300         6876,6
            647            647         50,850         52,350         6876,6
            648            648         50,894         52,400         6876,6
            649            649         50,943         52,450         6876,6
            650            650         50,988         52,500         6876,6
            651            651         51,033         52,550         6876,6
            652            652         51,073         52,600         6876,6
            653            653         51,120         52,650         6876,6
            654            654         51,167         52,700         6876,6
            655            655         51,213         52,750         6876,6
            656            656         51,259         52,800         6876,6
            657            657         51,308         52,850         6876,6
            658            658         51,350         52,900         6876,6
            659            659         51,392         52,950         6876,6
            660            660         51,442         53,000         6876,6
            661            661         51,488         53,050         6876,6
            662            662         51,532         53,100         6876,6
            663            663         51,574         53,150         6876,6
            664            664         51,619         53,200         6876,6
            665            665         51,664         53,250         6876,6
            666            666         51,712         53,300         6876,6
            667            667         51,757         53,350         6876,6
            668            668         51,799         53,400         6876,6
            669            669         51,852         53,450        6876,61
            670            670         51,894         53,500        6876,61
            671            671         51,937         53,550        6876,61
            672            672         51,983         53,600        6876,61
            673            673         52,031         53,650        6876,61
            674            674         52,075         53,700        6876,61
            675            675         52,120         53,750        6876,61
            676            676         52,171         53,800        6876,61
            677            677         52,211         53,850        6876,61
            678            678         52,257         53,900        6876,61
            679            679         52,303         53,950        6876,61
            680            680         52,352         54,000        6876,61
            681            681         52,399         54,050        6876,61
            682            682         52,444         54,100        6876,61
            683            683         52,488         54,150        6876,61
            684            684         52,535         54,200        6876,61
            685            685         52,578         54,250        6876,61
            686            686         52,623         54,300        6876,61
            687            687         52,674         54,350        6876,61
            688            688         52,719         54,400        6876,61
            689            689         52,765         54,450        6876,62
            690            690         52,807         54,500        6876,62
            691            691         52,853         54,550        6876,62
            692            692         52,907         54,600        6876,62
            693            693         52,953         54,650        6876,62
            694            694         52,997         54,700        6876,62
            695            695         53,045         54,750        6876,62
            696            696         53,093         54,800        6876,62
            697            697         53,141         54,850        6876,62
            698            698         53,185         54,900        6876,62
            699            699         53,231         54,950        6876,62
            700            700         53,273         55,000        6876,62
            701            701         53,323         55,050        6876,62
            702            702         53,373         55,100        6876,62
            703            703         53,421         55,150        6876,62
            704            704         53,468         55,200        6876,62
            705            705         53,510         55,250        6876,62
            706            706         53,558         55,300        6876,62
            707            707         53,605         55,350        6876,62
            708            708         53,654         55,400        6876,62
            709            709         53,697         55,450        6876,62
            710            710         53,743         55,500        6876,62
            711            711         53,794         55,550        6876,62
            712            712         53,833         55,600        6876,62
            713            713         53,879         55,650        6876,63
            714            714         53,927         55,700        6876,63
            715            715         53,972         55,750        6876,63
            716            716         54,024         55,800        6876,63
            717            717         54,073         55,850        6876,63
            718            718         54,122         55,900        6876,63
            719            719         54,165         55,950        6876,63
            720            720         54,214         56,000        6876,63
            721            721         54,261         56,050        6876,63
            722            722         54,304         56,100        6876,63
            723            723         54,352         56,150        6876,63
            724            724         54,400         56,200        6876,63
            725            725         54,451         56,250        6876,63
            726            726         54,492         56,300        6876,63
            727            727         54,543         56,350        6876,63
            728            728         54,586         56,400        6876,63
            729            729         54,638         56,450        6876,63
            730            730         54,686         56,500        6876,63
            731            731         54,731         56,550        6876,63
            732            732         54,780         56,600        6876,63
            733            733         54,823         56,650        6876,63
            734            734         54,872         56,700        6876,63
            735            735         54,920         56,750        6876,63
            736            736         54,964         56,800        6876,63
            737            737         55,010         56,850        6876,63
            738            738         55,060         56,900        6876,63
            739            739         55,106         56,950        6876,63
            740            740         55,159         57,000        6876,63
            741            741         55,206         57,050        6876,63
            742            742         55,248         57,100        6876,63
            743            743         55,296         57,150        6876,63
            744            744         55,345         57,200        6876,63
            745            745         55,392         57,250        6876,63
            746            746         55,438         57,300        6876,63
            747            747         55,488         57,350        6876,63
            748            748         55,533         57,400        6876,63
            749            749         55,585         57,450        6876,63
            750            750         55,631         57,500        6876,63
            751            751         55,676         57,550        6876,63
            752            752         55,726         57,600        6876,63
            753            753         55,774         57,650        6876,63
            754            754         55,822         57,700        6876,63
            755            755         55,870         57,750        6876,63
            756            756         55,919         57,800        6876,63
            757            757         55,970         57,850        6876,64
            758            758         56,018         57,900        6876,64
            759            759         56,062         57,950        6876,64
            760            760         56,110         58,000        6876,64
            761            761         56,156         58,050        6876,64
            762            762         56,207         58,100        6876,64
            763            763         56,253         58,150        6876,64
            764            764         56,302         58,200        6876,64
            765            765         56,345         58,250        6876,64
            766            766         56,397         58,300        6876,64
            767            767         56,447         58,350        6876,64
            768            768         56,496         58,400        6876,64
            769            769         56,544         58,450        6876,64
            770            770         56,593         58,500        6876,64
            771            771         56,638         58,550        6876,64
            772            772         56,686         58,600        6876,64
            773            773         56,738         58,650        6876,64
            774            774         56,788         58,700        6876,64
            775            775         56,837         58,750        6876,64
            776            776         56,886         58,800        6876,64
            777            777         56,938         58,850        6876,64
            778            778         56,987         58,900        6876,64
            779            779         57,039         58,950        6876,64
            780            780         57,087         59,000        6876,64
            781            781         57,132         59,050        6876,64
            782            782         57,180         59,100        6876,64
            783            783         57,229         59,150        6876,64
            784            784         57,279         59,200        6876,64
            785            785         57,325         59,250        6876,64
            786            786         57,372         59,300        6876,64
            787            787         57,427         59,350        6876,64
            788            788         57,474         59,400        6876,64
            789            789         57,524         59,450        6876,64
            790            790         57,568         59,500        6876,64
            791            791         57,613         59,550        6876,64
            792            792         57,659         59,600        6876,64
            793            793         57,708         59,650        6876,64
            794            794         57,757         59,700        6876,64
            795            795         57,806         59,750        6876,64
            796            796         57,854         59,800        6876,64
            797            797         57,901         59,850        6876,64
            798            798         57,948         59,900        6876,64
            799            799         57,993         59,950        6876,64
            800            800         58,039         60,000        6876,64
            801            801         58,086         60,050        6876,64
            802            802         58,133         60,100        6876,64
            803            803         58,181         60,150        6876,64
            804            804         58,228         60,200        6876,64
            805            805         58,273         60,250        6876,64
            806            806         58,323         60,300        6876,64
            807            807         58,367         60,350        6876,64
            808            808         58,416         60,400        6876,64
            809            809         58,463         60,450        6876,64
            810            810         58,509         60,500        6876,64
            811            811         58,561         60,550        6876,64
            812            812         58,609         60,600        6876,64
            813            813         58,656         60,650        6876,64
            814            814         58,702         60,700        6876,64
            815            815         58,749         60,750        6876,64
            816            816         58,799         60,800        6876,64
            817            817         58,849         60,850        6876,64
            818            818         58,888         60,900        6876,64
            819            819         58,940         60,950        6876,64
            820            820         58,989         61,000        6876,64
            821            821         59,033         61,050        6876,64
            822            822         59,085         61,100        6876,64
            823            823         59,128         61,150        6876,64
            824            824         59,183         61,200        6876,64
            825            825         59,230         61,250        6876,64
            826            826         59,278         61,300        6876,64
            827            827         59,323         61,350        6876,64
            828            828         59,364         61,400        6876,64
            829            829         59,416         61,450        6876,64
            830            830         59,464         61,500        6876,65
            831            831         59,512         61,550        6876,65
            832            832         59,565         61,600        6876,65
            833            833         59,613         61,650        6876,65
            834            834         59,659         61,700        6876,65
            835            835         59,706         61,750        6876,65
            836            836         59,757         61,800        6876,65
            837            837         59,798         61,850        6876,65
            838            838         59,851         61,900        6876,65
            839            839         59,901         61,950        6876,65
            840            840         59,949         62,000        6876,65
            841            841         59,991         62,050        6876,65
            842            842         60,046         62,100        6876,65
            843            843         60,090         62,150        6876,65
            844            844         60,143         62,200        6876,65
            845            845         60,193         62,250        6876,65
            846            846         60,243         62,300        6876,65
            847            847         60,288         62,350        6876,65
            848            848         60,337         62,400        6876,65
            849            849         60,389         62,450        6876,65
            850            850         60,431         62,500        6876,65
            851            851         60,480         62,550        6876,65
            852            852         60,532         62,600        6876,65
            853            853         60,576         62,650        6876,65
            854            854         60,626         62,700        6876,65
            855            855         60,676         62,750        6876,65
            856            856         60,725         62,800        6876,65
            857            857         60,772         62,850        6876,65
            858            858         60,817         62,900        6876,65
            859            859         60,865         62,950        6876,65
            860            860         60,918         63,000        6876,65
            861            861         60,965         63,050        6876,65
            862            862         61,015         63,100        6876,65
            863            863         61,057         63,150        6876,65
            864            864         61,112         63,200        6876,65
            865            865         61,161         63,250        6876,65
            866            866         61,213         63,300        6876,65
            867            867         61,258         63,350        6876,65
            868            868         61,311         63,400        6876,65
            869            869         61,359         63,450        6876,65
            870            870         61,403         63,500        6876,65
            871            871         61,454         63,550        6876,65
            872            872         61,507         63,600        6876,65
            873            873         61,551         63,650        6876,65
            874            874         61,601         63,700        6876,65
            875            875         61,648         63,750        6876,66
            876            876         61,701         63,800        6876,66
            877            877         61,748         63,850        6876,66
            878            878         61,797         63,900        6876,66
            879            879         61,844         63,950        6876,66
            880            880         61,893         64,000        6876,66
            881            881         61,940         64,050        6876,66
            882            882         61,988         64,100        6876,66
            883            883         62,042         64,150        6876,66
            884            884         62,088         64,200        6876,66
            885            885         62,144         64,250        6876,66
            886            886         62,191         64,300        6876,66
            887            887         62,244         64,350        6876,66
            888            888         62,289         64,400        6876,66
            889            889         62,338         64,450        6876,66
            890            890         62,391         64,500        6876,66
            891            891         62,439         64,550        6876,66
            892            892         62,486         64,600        6876,66
            893            893         62,534         64,650        6876,66
            894            894         62,585         64,700        6876,66
            895            895         62,632         64,750        6876,67
            896            896         62,680         64,800        6876,67
            897            897         62,731         64,850        6876,67
            898            898         62,778         64,900        6876,67
            899            899         62,829         64,950        6876,67
            900            900         62,875         65,000        6876,67
            901            901         62,926         65,050        6876,67
            902            902         62,974         65,100        6876,67
            903            903         63,024         65,150        6876,67
            904            904         63,069         65,200        6876,67
            905            905         63,125         65,250        6876,67
            906            906         63,173         65,300        6876,67
            907            907         63,218         65,350        6876,67
            908            908         63,264         65,400        6876,67
            909            909         63,314         65,450        6876,67
            910            910         63,373         65,500        6876,67
            911            911         63,418         65,550        6876,67
            912            912         63,468         65,600        6876,67
            913            913         63,516         65,650        6876,67
            914            914         63,567         65,700        6876,67
            915            915         63,612         65,750        6876,67
            916            916         63,662         65,800        6876,67
            917            917         63,716         65,850        6876,67
            918            918         63,765         65,900        6876,67
            919            919         63,815         65,950        6876,67
            920            920         63,864         66,000        6876,67
            921            921         63,911         66,050        6876,67
            922            922         63,961         66,100        6876,67
            923            923         64,010         66,150        6876,67
            924            924         64,059         66,200        6876,67
            925            925         64,108         66,250        6876,67
            926            926         64,161         66,300        6876,67
            927            927         64,209         66,350        6876,67
            928            928         64,255         66,400        6876,67
            929            929         64,308         66,450        6876,67
            930            930         64,362         66,500        6876,67
            931            931         64,407         66,550        6876,67
            932            932         64,458         66,600        6876,67
            933            933         64,509         66,650        6876,67
            934            934         64,562         66,700        6876,67
            935            935         64,609         66,750        6876,67
            936            936         64,662         66,800        6876,67
            937            937         64,710         66,850        6876,67
            938            938         64,760         66,900        6876,67
            939            939         64,804         66,950        6876,67
            940            940         64,856         67,000        6876,67
            941            941         64,904         67,050        6876,67
            942            942         64,952         67,100        6876,67
            943            943         65,006         67,150        6876,67
            944            944         65,056         67,200        6876,67
            945            945         65,106         67,250        6876,67
            946            946         65,154         67,300        6876,67
            947            947         65,205         67,350        6876,67
            948            948         65,253         67,400        6876,67
            949            949         65,306         67,450        6876,67
            950            950         65,350         67,500        6876,67
            951            951         65,403         67,550        6876,67
            952            952         65,450         67,600        6876,67
            953            953         65,503         67,650        6876,67
            954            954         65,549         67,700        6876,67
            955            955         65,600         67,750        6876,67
            956            956         65,653         67,800        6876,67
            957            957         65,698         67,850        6876,67
            958            958         65,748         67,900        6876,67
            959            959         65,800         67,950        6876,67
            960            960         65,853         68,000        6876,67
            961            961         65,903         68,050        6876,67
            962            962         65,946         68,100        6876,67
            963            963         65,998         68,150        6876,67
            964            964         66,048         68,200        6876,67
            965            965         66,100         68,250        6876,67
            966            966         66,151         68,300        6876,67
            967            967         66,201         68,350        6876,67
            968            968         66,251         68,400        6876,67
            969            969         66,299         68,450        6876,67
            970            970         66,348         68,500        6876,67
            971            971         66,395         68,550        6876,67
            972            972         66,446         68,600        6876,67
            973            973         66,497         68,650        6876,67
            974            974         66,546         68,700        6876,67
            975            975         66,595         68,750        6876,67
            976            976         66,643         68,800        6876,67
            977            977         66,694         68,850        6876,67
            978            978         66,748         68,900        6876,67
            979            979         66,792         68,950        6876,67
            980            980         66,847         69,000        6876,67
            981            981         66,896         69,050        6876,67
            982            982         66,950         69,100        6876,67
            983            983         66,996         69,150        6876,67
            984            984         67,042         69,200        6876,67
            985            985         67,093         69,250        6876,67
            986            986         67,137         69,300        6876,67
            987            987         67,189         69,350        6876,67
            988            988         67,244         69,400        6876,67
            989            989         67,292         69,450        6876,67
            990            990         67,342         69,500        6876,67
            991            991         67,394         69,550        6876,67
            992            992         67,450         69,600        6876,67
            993            993         67,497         69,650        6876,67
            994            994         67,538         69,700        6876,67
            995            995         67,598         69,750        6876,67
            996            996         67,644         69,800        6876,68
            997            997         67,694         69,850        6876,68
            998            998         67,745         69,900        6876,68
            999            999         67,794         69,950        6876,68
           1000           1000         67,840         70,000        6876,68
           1001           1001         67,895         70,050        6876,68
           1002           1002         67,939         70,100        6876,68
           1003           1003         67,992         70,150        6876,68
           1004           1004         68,037         70,200        6876,68
           1005           1005         68,094         70,250        6876,68
           1006           1006         68,143         70,300        6876,68
           1007           1007         68,191         70,350        6876,68
           1008           1008         68,241         70,400        6876,68
           1009           1009         68,291         70,450        6876,68
           1010           1010         68,338         70,500        6876,68
           1011           1011         68,387         70,550        6876,68
           1012           1012         68,435         70,600        6876,68
           1013           1013         68,483         70,650        6876,68
           1014           1014         68,538         70,700        6876,68
           1015           1015         68,592         70,750        6876,68
           1016           1016         68,643         70,800        6876,68
           1017           1017         68,689         70,850        6876,68
           1018           1018         68,738         70,900        6876,68
           1019           1019         68,790         70,950        6876,68
           1020           1020         68,839         71,000        6876,68
           1021           1021         68,886         71,050        6876,68
           1022           1022         68,935         71,100        6876,68
           1023           1023         68,984         71,150        6876,68
           1024           1024         69,035         71,200        6876,68
           1025           1025         69,088         71,250        6876,68
           1026           1026         69,136         71,300        6876,68
           1027           1027         69,189         71,350        6876,68
           1028           1028         69,237         71,400        6876,68
           1029           1029         69,288         71,450        6876,68
           1030           1030         69,337         71,500        6876,68
           1031           1031         69,384         71,550        6876,68
           1032           1032         69,438         71,600        6876,68
           1033           1033         69,488         71,650        6876,68
           1034           1034         69,537         71,700        6876,69
           1035           1035         69,590         71,750        6876,69
           1036           1036         69,636         71,800        6876,69
           1037           1037         69,686         71,850        6876,68
           1038           1038         69,737         71,900        6876,68
           1039           1039         69,785         71,950        6876,68
           1040           1040         69,837         72,000        6876,68
           1041           1041         69,885         72,050        6876,68
           1042           1042         69,936         72,100        6876,68
           1043           1043         69,983         72,150        6876,68
           1044           1044         70,035         72,200        6876,68
           1045           1045         70,086         72,250        6876,68
           1046           1046         70,136         72,300        6876,68
           1047           1047         70,190         72,350        6876,68
           1048           1048         70,237         72,400        6876,68
           1049           1049         70,287         72,450        6876,68
           1050           1050         70,334         72,500        6876,68
           1051           1051         70,386         72,550        6876,68
           1052           1052         70,437         72,600        6876,68
           1053           1053         70,485         72,650        6876,68
           1054           1054         70,534         72,700        6876,68
           1055           1055         70,585         72,750        6876,68
           1056           1056         70,639         72,800        6876,68
           1057           1057         70,688         72,850        6876,68
           1058           1058         70,738         72,900        6876,68
           1059           1059         70,786         72,950        6876,68
           1060           1060         70,834         73,000        6876,69
           1061           1061         70,885         73,050        6876,69
           1062           1062         70,930         73,100        6876,69
           1063           1063         70,981         73,150        6876,69
           1064           1064         71,034         73,200        6876,69
           1065           1065         71,080         73,250        6876,69
           1066           1066         71,133         73,300        6876,69
           1067           1067         71,182         73,350        6876,69
           1068           1068         71,229         73,400        6876,69
           1069           1069         71,279         73,450        6876,69
           1070           1070         71,329         73,500        6876,69
           1071           1071         71,387         73,550        6876,69
           1072           1072         71,436         73,600        6876,69
           1073           1073         71,485         73,650        6876,69
           1074           1074         71,533         73,700        6876,69
           1075           1075         71,585         73,750        6876,69
           1076           1076         71,632         73,800        6876,69
           1077           1077         71,683         73,850        6876,69
           1078           1078         71,735         73,900        6876,69
           1079           1079         71,786         73,950        6876,69
           1080           1080         71,836         74,000        6876,69
           1081           1081         71,885         74,050        6876,69
           1082           1082         71,938         74,100        6876,69
           1083           1083         71,987         74,150        6876,69
           1084           1084         72,037         74,200        6876,69
           1085           1085         72,087         74,250        6876,69
           1086           1086         72,136         74,300        6876,69
           1087           1087         72,184         74,350        6876,69
           1088           1088         72,234         74,400        6876,69
           1089           1089         72,289         74,450        6876,69
           1090           1090         72,338         74,500        6876,69
           1091           1091         72,383         74,550        6876,69
           1092           1092         72,432         74,600        6876,69
           1093           1093         72,487         74,650        6876,69
           1094           1094         72,537         74,700        6876,69
           1095           1095         72,585         74,750        6876,69
           1096           1096         72,634         74,800        6876,69
           1097           1097         72,690         74,850        6876,69
           1098           1098         72,738         74,900        6876,69
           1099           1099         72,787         74,950        6876,69
           1100           1100         72,836         75,000        6876,69
           1101           1101         72,885         75,050        6876,69
           1102           1102         72,931         75,100        6876,69
           1103           1103         72,987         75,150        6876,69
           1104           1104         73,035         75,200        6876,69
           1105           1105         73,083         75,250        6876,69
           1106           1106         73,135         75,300         6876,7
           1107           1107         73,187         75,350         6876,7
           1108           1108         73,237         75,400         6876,7
           1109           1109         73,284         75,450         6876,7
           1110           1110         73,334         75,500         6876,7
           1111           1111         73,383         75,550         6876,7
           1112           1112         73,437         75,600         6876,7
           1113           1113         73,485         75,650         6876,7
           1114           1114         73,535         75,700         6876,7
           1115           1115         73,583         75,750         6876,7
           1116           1116         73,634         75,800         6876,7
           1117           1117         73,681         75,850         6876,7
           1118           1118         73,731         75,900         6876,7
           1119           1119         73,789         75,950         6876,7
           1120           1120         73,836         76,000         6876,7
           1121           1121         73,883         76,050         6876,7
           1122           1122         73,941         76,100         6876,7
           1123           1123         73,988         76,150         6876,7
           1124           1124         74,037         76,200         6876,7
           1125           1125         74,086         76,250         6876,7
           1126           1126         74,136         76,300         6876,7
           1127           1127         74,186         76,350         6876,7
           1128           1128         74,242         76,400         6876,7
           1129           1129         74,289         76,450         6876,7
           1130           1130         74,339         76,500         6876,7
           1131           1131         74,390         76,550         6876,7
           1132           1132         74,440         76,600        6876,71
           1133           1133         74,488         76,650        6876,71
           1134           1134         74,538         76,700        6876,71
           1135           1135         74,592         76,750        6876,71
           1136           1136         74,638         76,800        6876,71
           1137           1137         74,689         76,850        6876,71
           1138           1138         74,739         76,900        6876,71
           1139           1139         74,786         76,950        6876,71
           1140           1140         74,839         77,000        6876,71
           1141           1141         74,894         77,050        6876,71
           1142           1142         74,940         77,100        6876,71
           1143           1143         74,991         77,150        6876,71
           1144           1144         75,037         77,200        6876,71
           1145           1145         75,091         77,250        6876,71
           1146           1146         75,139         77,300        6876,71
           1147           1147         75,189         77,350        6876,71
           1148           1148         75,241         77,400        6876,71
           1149           1149         75,289         77,450        6876,71
           1150           1150         75,338         77,500        6876,71
           1151           1151         75,386         77,550        6876,71
           1152           1152         75,443         77,600        6876,71
           1153           1153         75,489         77,650        6876,71
           1154           1154         75,539         77,700        6876,71
           1155           1155         75,588         77,750        6876,71
           1156           1156         75,645         77,800        6876,71
           1157           1157         75,699         77,850        6876,71
           1158           1158         75,737         77,900        6876,71
           1159           1159         75,788         77,950        6876,71
           1160           1160         75,839         78,000        6876,71
           1161           1161         75,895         78,050        6876,71
           1162           1162         75,940         78,100        6876,71
           1163           1163         75,991         78,150        6876,71
           1164           1164         76,043         78,200        6876,71
           1165           1165         76,095         78,250        6876,71
           1166           1166         76,137         78,300        6876,71
           1167           1167         76,196         78,350        6876,71
           1168           1168         76,249         78,400        6876,71
           1169           1169         76,295         78,450        6876,71
           1170           1170         76,343         78,500        6876,71
           1171           1171         76,389         78,550        6876,71
           1172           1172         76,439         78,600        6876,71
           1173           1173         76,493         78,650        6876,71
           1174           1174         76,540         78,700        6876,71
           1175           1175         76,596         78,750        6876,71
           1176           1176         76,642         78,800        6876,71
           1177           1177         76,691         78,850        6876,71
           1178           1178         76,741         78,900        6876,71
           1179           1179         76,793         78,950        6876,71
           1180           1180         76,842         79,000        6876,71
           1181           1181         76,893         79,050        6876,71
           1182           1182         76,941         79,100        6876,71
           1183           1183         76,999         79,150        6876,71
           1184           1184         77,045         79,200        6876,71
           1185           1185         77,094         79,250        6876,71
           1186           1186         77,142         79,300        6876,71
           1187           1187         77,198         79,350        6876,71
           1188           1188         77,245         79,400        6876,71
           1189           1189         77,298         79,450        6876,71
           1190           1190         77,352         79,500        6876,71
           1191           1191         77,399         79,550        6876,71
           1192           1192         77,448         79,600        6876,71
           1193           1193         77,497         79,650        6876,71
           1194           1194         77,541         79,700        6876,71
           1195           1195         77,590         79,750        6876,71
           1196           1196         77,641         79,800        6876,71
           1197           1197         77,697         79,850        6876,71
           1198           1198         77,751         79,900        6876,71
           1199           1199         77,798         79,950        6876,71
           1200           1200         77,845         80,000        6876,71
           1201           1201         77,898         80,050        6876,71
           1202           1202         77,949         80,100        6876,71
           1203           1203         77,998         80,150        6876,72
           1204           1204         78,051         80,200        6876,72
           1205           1205         78,102         80,250        6876,72
           1206           1206         78,153         80,300        6876,72
           1207           1207         78,203         80,350        6876,72
           1208           1208         78,254         80,400        6876,72
           1209           1209         78,301         80,450        6876,72
           1210           1210         78,353         80,500        6876,72
           1211           1211         78,403         80,550        6876,72
           1212           1212         78,457         80,600        6876,72
           1213           1213         78,504         80,650        6876,72
           1214           1214         78,552         80,700        6876,72
           1215           1215         78,602         80,750        6876,72
           1216           1216         78,657         80,800        6876,72
           1217           1217         78,702         80,850        6876,72
           1218           1218         78,750         80,900        6876,72
           1219           1219         78,802         80,950        6876,72
           1220           1220         78,854         81,000        6876,72
           1221           1221         78,906         81,050        6876,72
           1222           1222         78,956         81,100        6876,72
           1223           1223         79,003         81,150        6876,72
           1224           1224         79,051         81,200        6876,72
           1225           1225         79,108         81,250        6876,72
           1226           1226         79,160         81,300        6876,72
           1227           1227         79,203         81,350        6876,72
           1228           1228         79,251         81,400        6876,73
